OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26876, timeStamp=1352806386733, valuationAskPrice=1.26876, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26876, quantity=100}, PricePoint{price=1.26873, quantity=1000}, PricePoint{price=1.26872, quantity=125}, PricePoint{price=1.26871, quantity=300}, PricePoint{price=1.2687, quantity=385}], askPrices=[PricePoint{price=1.26876, quantity=50}, PricePoint{price=1.26877, quantity=200}, PricePoint{price=1.26878, quantity=200}, PricePoint{price=1.26879, quantity=500}, PricePoint{price=1.2688, quantity=375}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806388631', instruname=EUR/USD, obeventrow=1
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26876, timeStamp=1352806399894, valuationAskPrice=1.26877, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26876, quantity=100}, PricePoint{price=1.26875, quantity=50}, PricePoint{price=1.26874, quantity=50}, PricePoint{price=1.26873, quantity=1075}, PricePoint{price=1.26872, quantity=100}], askPrices=[PricePoint{price=1.26877, quantity=50}, PricePoint{price=1.26878, quantity=250}, PricePoint{price=1.26879, quantity=600}, PricePoint{price=1.2688, quantity=125}, PricePoint{price=1.26881, quantity=900}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806401521', instruname=EUR/USD, obeventrow=12
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26876, timeStamp=1352806400494, valuationAskPrice=1.26877, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26876, quantity=100}, PricePoint{price=1.26875, quantity=50}, PricePoint{price=1.26874, quantity=50}, PricePoint{price=1.26873, quantity=1125}, PricePoint{price=1.26872, quantity=200}], askPrices=[PricePoint{price=1.26877, quantity=50}, PricePoint{price=1.26878, quantity=200}, PricePoint{price=1.26879, quantity=450}, PricePoint{price=1.2688, quantity=125}, PricePoint{price=1.26881, quantity=950}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806401681', instruname=EUR/USD, obeventrow=13
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26876, timeStamp=1352806400645, valuationAskPrice=1.26877, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26876, quantity=100}, PricePoint{price=1.26875, quantity=50}, PricePoint{price=1.26874, quantity=225}, PricePoint{price=1.26873, quantity=950}, PricePoint{price=1.26872, quantity=200}], askPrices=[PricePoint{price=1.26877, quantity=50}, PricePoint{price=1.26878, quantity=200}, PricePoint{price=1.26879, quantity=350}, PricePoint{price=1.2688, quantity=125}, PricePoint{price=1.26881, quantity=150}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806401699', instruname=EUR/USD, obeventrow=14
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26876, timeStamp=1352806400868, valuationAskPrice=1.26877, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26876, quantity=100}, PricePoint{price=1.26875, quantity=50}, PricePoint{price=1.26874, quantity=150}, PricePoint{price=1.26873, quantity=1025}, PricePoint{price=1.26872, quantity=200}], askPrices=[PricePoint{price=1.26877, quantity=50}, PricePoint{price=1.26878, quantity=200}, PricePoint{price=1.26879, quantity=350}, PricePoint{price=1.2688, quantity=125}, PricePoint{price=1.26881, quantity=150}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806401744', instruname=EUR/USD, obeventrow=15
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26876, timeStamp=1352806401152, valuationAskPrice=1.26878, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26876, quantity=150}, PricePoint{price=1.26875, quantity=150}, PricePoint{price=1.26874, quantity=85}, PricePoint{price=1.26873, quantity=1200}, PricePoint{price=1.26872, quantity=175}], askPrices=[PricePoint{price=1.26878, quantity=50}, PricePoint{price=1.26879, quantity=200}, PricePoint{price=1.2688, quantity=175}, PricePoint{price=1.26881, quantity=150}, PricePoint{price=1.26882, quantity=675}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806401949', instruname=EUR/USD, obeventrow=16
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26877, timeStamp=1352806401624, valuationAskPrice=1.26878, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26877, quantity=50}, PricePoint{price=1.26876, quantity=100}, PricePoint{price=1.26875, quantity=150}, PricePoint{price=1.26874, quantity=85}, PricePoint{price=1.26873, quantity=1200}], askPrices=[PricePoint{price=1.26878, quantity=50}, PricePoint{price=1.26879, quantity=200}, PricePoint{price=1.2688, quantity=175}, PricePoint{price=1.26881, quantity=100}, PricePoint{price=1.26882, quantity=725}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806402723', instruname=EUR/USD, obeventrow=17
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26877, timeStamp=1352806401924, valuationAskPrice=1.26879, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26877, quantity=50}, PricePoint{price=1.26876, quantity=100}, PricePoint{price=1.26875, quantity=150}, PricePoint{price=1.26874, quantity=185}, PricePoint{price=1.26873, quantity=1350}], askPrices=[PricePoint{price=1.26879, quantity=50}, PricePoint{price=1.2688, quantity=225}, PricePoint{price=1.26881, quantity=250}, PricePoint{price=1.26882, quantity=475}, PricePoint{price=1.26883, quantity=900}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806402775', instruname=EUR/USD, obeventrow=18
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26877, timeStamp=1352806402006, valuationAskPrice=1.2688, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26877, quantity=50}, PricePoint{price=1.26876, quantity=150}, PricePoint{price=1.26875, quantity=175}, PricePoint{price=1.26874, quantity=110}, PricePoint{price=1.26873, quantity=1350}], askPrices=[PricePoint{price=1.2688, quantity=200}, PricePoint{price=1.26881, quantity=325}, PricePoint{price=1.26882, quantity=400}, PricePoint{price=1.26883, quantity=900}, PricePoint{price=1.26884, quantity=575}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806402824', instruname=EUR/USD, obeventrow=19
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.2688, timeStamp=1352806402620, valuationAskPrice=1.2688, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.2688, quantity=50}, PricePoint{price=1.26879, quantity=100}, PricePoint{price=1.26878, quantity=550}, PricePoint{price=1.26877, quantity=1050}, PricePoint{price=1.26876, quantity=275}], askPrices=[PricePoint{price=1.2688, quantity=50}, PricePoint{price=1.26881, quantity=75}, PricePoint{price=1.26882, quantity=50}, PricePoint{price=1.26883, quantity=300}, PricePoint{price=1.26884, quantity=375}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806403980', instruname=EUR/USD, obeventrow=20
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.2688, timeStamp=1352806402752, valuationAskPrice=1.26882, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.2688, quantity=50}, PricePoint{price=1.26879, quantity=375}, PricePoint{price=1.26878, quantity=500}, PricePoint{price=1.26877, quantity=1200}, PricePoint{price=1.26876, quantity=375}], askPrices=[PricePoint{price=1.26882, quantity=50}, PricePoint{price=1.26883, quantity=375}, PricePoint{price=1.26884, quantity=200}, PricePoint{price=1.26885, quantity=100}, PricePoint{price=1.26886, quantity=1575}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806403981', instruname=EUR/USD, obeventrow=21
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.2688, timeStamp=1352806402893, valuationAskPrice=1.26883, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.2688, quantity=50}, PricePoint{price=1.26879, quantity=375}, PricePoint{price=1.26878, quantity=500}, PricePoint{price=1.26877, quantity=1200}, PricePoint{price=1.26876, quantity=425}], askPrices=[PricePoint{price=1.26883, quantity=225}, PricePoint{price=1.26884, quantity=250}, PricePoint{price=1.26885, quantity=250}, PricePoint{price=1.26886, quantity=1275}, PricePoint{price=1.26887, quantity=700}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806404056', instruname=EUR/USD, obeventrow=22
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.2688, timeStamp=1352806403132, valuationAskPrice=1.26883, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.2688, quantity=175}, PricePoint{price=1.26879, quantity=250}, PricePoint{price=1.26878, quantity=500}, PricePoint{price=1.26877, quantity=1200}, PricePoint{price=1.26876, quantity=425}], askPrices=[PricePoint{price=1.26883, quantity=225}, PricePoint{price=1.26884, quantity=250}, PricePoint{price=1.26885, quantity=250}, PricePoint{price=1.26886, quantity=1375}, PricePoint{price=1.26887, quantity=600}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806404133', instruname=EUR/USD, obeventrow=23
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.2688, timeStamp=1352806403267, valuationAskPrice=1.26883, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.2688, quantity=175}, PricePoint{price=1.26879, quantity=250}, PricePoint{price=1.26878, quantity=500}, PricePoint{price=1.26877, quantity=1200}, PricePoint{price=1.26876, quantity=425}], askPrices=[PricePoint{price=1.26883, quantity=225}, PricePoint{price=1.26884, quantity=150}, PricePoint{price=1.26885, quantity=350}, PricePoint{price=1.26886, quantity=1375}, PricePoint{price=1.26887, quantity=600}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806404353', instruname=EUR/USD, obeventrow=24
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.2688, timeStamp=1352806404592, valuationAskPrice=1.26883, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.2688, quantity=175}, PricePoint{price=1.26879, quantity=250}, PricePoint{price=1.26878, quantity=500}, PricePoint{price=1.26877, quantity=1200}, PricePoint{price=1.26876, quantity=375}], askPrices=[PricePoint{price=1.26883, quantity=275}, PricePoint{price=1.26884, quantity=250}, PricePoint{price=1.26885, quantity=200}, PricePoint{price=1.26886, quantity=1675}, PricePoint{price=1.26887, quantity=600}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806407194', instruname=EUR/USD, obeventrow=25
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.2688, timeStamp=1352806404698, valuationAskPrice=1.26883, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.2688, quantity=175}, PricePoint{price=1.26879, quantity=200}, PricePoint{price=1.26878, quantity=450}, PricePoint{price=1.26877, quantity=1100}, PricePoint{price=1.26876, quantity=275}], askPrices=[PricePoint{price=1.26883, quantity=325}, PricePoint{price=1.26884, quantity=300}, PricePoint{price=1.26885, quantity=300}, PricePoint{price=1.26886, quantity=1775}, PricePoint{price=1.26887, quantity=300}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806408101', instruname=EUR/USD, obeventrow=26
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26879, timeStamp=1352806404843, valuationAskPrice=1.26882, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26879, quantity=100}, PricePoint{price=1.26878, quantity=50}, PricePoint{price=1.26877, quantity=1025}, PricePoint{price=1.26876, quantity=500}, PricePoint{price=1.26875, quantity=100}], askPrices=[PricePoint{price=1.26882, quantity=50}, PricePoint{price=1.26883, quantity=375}, PricePoint{price=1.26884, quantity=250}, PricePoint{price=1.26885, quantity=360}, PricePoint{price=1.26886, quantity=1375}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806408120', instruname=EUR/USD, obeventrow=27
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26877, timeStamp=1352806404964, valuationAskPrice=1.2688, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26877, quantity=275}, PricePoint{price=1.26875, quantity=1100}, PricePoint{price=1.26874, quantity=135}, PricePoint{price=1.26873, quantity=450}, PricePoint{price=1.26871, quantity=100}], askPrices=[PricePoint{price=1.2688, quantity=50}, PricePoint{price=1.26881, quantity=275}, PricePoint{price=1.26882, quantity=400}, PricePoint{price=1.26883, quantity=150}, PricePoint{price=1.26884, quantity=475}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806408121', instruname=EUR/USD, obeventrow=28
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26877, timeStamp=1352806405056, valuationAskPrice=1.26877, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26877, quantity=100}, PricePoint{price=1.26875, quantity=950}, PricePoint{price=1.26874, quantity=275}, PricePoint{price=1.26873, quantity=250}, PricePoint{price=1.26872, quantity=50}], askPrices=[PricePoint{price=1.26877, quantity=50}, PricePoint{price=1.26878, quantity=100}, PricePoint{price=1.2688, quantity=575}, PricePoint{price=1.26881, quantity=100}, PricePoint{price=1.26882, quantity=50}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806408240', instruname=EUR/USD, obeventrow=29
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26877, timeStamp=1352806405095, valuationAskPrice=1.26877, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26877, quantity=100}, PricePoint{price=1.26875, quantity=950}, PricePoint{price=1.26874, quantity=225}, PricePoint{price=1.26873, quantity=150}, PricePoint{price=1.26872, quantity=200}], askPrices=[PricePoint{price=1.26877, quantity=50}, PricePoint{price=1.26878, quantity=100}, PricePoint{price=1.26879, quantity=50}, PricePoint{price=1.2688, quantity=725}, PricePoint{price=1.26881, quantity=100}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806408314', instruname=EUR/USD, obeventrow=30
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26877, timeStamp=1352806406018, valuationAskPrice=1.26877, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26877, quantity=100}, PricePoint{price=1.26875, quantity=950}, PricePoint{price=1.26874, quantity=225}, PricePoint{price=1.26873, quantity=50}, PricePoint{price=1.26872, quantity=300}], askPrices=[PricePoint{price=1.26877, quantity=50}, PricePoint{price=1.26878, quantity=200}, PricePoint{price=1.26879, quantity=50}, PricePoint{price=1.2688, quantity=625}, PricePoint{price=1.26881, quantity=100}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806409471', instruname=EUR/USD, obeventrow=31
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26877, timeStamp=1352806407037, valuationAskPrice=1.26879, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26877, quantity=100}, PricePoint{price=1.26876, quantity=100}, PricePoint{price=1.26875, quantity=1085}, PricePoint{price=1.26873, quantity=400}, PricePoint{price=1.26872, quantity=125}], askPrices=[PricePoint{price=1.26879, quantity=50}, PricePoint{price=1.2688, quantity=300}, PricePoint{price=1.26881, quantity=225}, PricePoint{price=1.26882, quantity=600}, PricePoint{price=1.26883, quantity=900}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806409472', instruname=EUR/USD, obeventrow=32
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26877, timeStamp=1352806407100, valuationAskPrice=1.26879, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26877, quantity=150}, PricePoint{price=1.26876, quantity=50}, PricePoint{price=1.26875, quantity=1085}, PricePoint{price=1.26873, quantity=450}, PricePoint{price=1.26872, quantity=225}], askPrices=[PricePoint{price=1.26879, quantity=50}, PricePoint{price=1.2688, quantity=300}, PricePoint{price=1.26881, quantity=175}, PricePoint{price=1.26882, quantity=650}, PricePoint{price=1.26883, quantity=900}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806409473', instruname=EUR/USD, obeventrow=33
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.26877, timeStamp=1352806408595, valuationAskPrice=1.2688, lastMarketClosePrice=1.27089, bidPrices=[PricePoint{price=1.26877, quantity=150}, PricePoint{price=1.26876, quantity=50}, PricePoint{price=1.26875, quantity=1085}, PricePoint{price=1.26874, quantity=100}, PricePoint{price=1.26873, quantity=550}], askPrices=[PricePoint{price=1.2688, quantity=200}, PricePoint{price=1.26881, quantity=325}, PricePoint{price=1.26882, quantity=400}, PricePoint{price=1.26883, quantity=900}, PricePoint{price=1.26884, quantity=575}], lastTradedPrice=1.26877, dailyHighestTradedPrice=1.27103, dailyLowestTradedPrice=1.26612, marketClosePriceTimeStamp='1352757600000'}, timereceived='1352806411178', instruname=EUR/USD, obeventrow=34
