OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27216, timeStamp=1352483961316, valuationAskPrice=1.2722, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27216, quantity=150}, PricePoint{price=1.27215, quantity=260}, PricePoint{price=1.27214, quantity=300}, PricePoint{price=1.27213, quantity=100}, PricePoint{price=1.27212, quantity=1300}], askPrices=[PricePoint{price=1.2722, quantity=300}, PricePoint{price=1.27221, quantity=50}, PricePoint{price=1.27222, quantity=250}, PricePoint{price=1.27223, quantity=250}, PricePoint{price=1.27225, quantity=1150}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483961889', instruname=EUR/USD, obeventrow=1
OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27218, timeStamp=1352483970081, valuationAskPrice=1.2722, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27218, quantity=50}, PricePoint{price=1.27217, quantity=250}, PricePoint{price=1.27215, quantity=110}, PricePoint{price=1.27214, quantity=650}, PricePoint{price=1.27213, quantity=150}], askPrices=[PricePoint{price=1.2722, quantity=300}, PricePoint{price=1.27221, quantity=50}, PricePoint{price=1.27222, quantity=100}, PricePoint{price=1.27223, quantity=200}, PricePoint{price=1.27225, quantity=1150}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483970088', instruname=EUR/USD, obeventrow=9

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27218, timeStamp=1352483970411, valuationAskPrice=1.2722, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27218, quantity=150}, PricePoint{price=1.27217, quantity=150}, PricePoint{price=1.27215, quantity=110}, PricePoint{price=1.27214, quantity=650}, PricePoint{price=1.27213, quantity=150}], askPrices=[PricePoint{price=1.2722, quantity=300}, PricePoint{price=1.27221, quantity=50}, PricePoint{price=1.27222, quantity=200}, PricePoint{price=1.27223, quantity=100}, PricePoint{price=1.27225, quantity=1150}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483970488', instruname=EUR/USD, obeventrow=10

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27218, timeStamp=1352483971511, valuationAskPrice=1.2722, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27218, quantity=50}, PricePoint{price=1.27217, quantity=250}, PricePoint{price=1.27215, quantity=110}, PricePoint{price=1.27214, quantity=650}, PricePoint{price=1.27213, quantity=150}], askPrices=[PricePoint{price=1.2722, quantity=300}, PricePoint{price=1.27221, quantity=50}, PricePoint{price=1.27222, quantity=100}, PricePoint{price=1.27223, quantity=200}, PricePoint{price=1.27225, quantity=1150}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483971588', instruname=EUR/USD, obeventrow=11

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27218, timeStamp=1352483972611, valuationAskPrice=1.2722, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27218, quantity=50}, PricePoint{price=1.27217, quantity=250}, PricePoint{price=1.27215, quantity=110}, PricePoint{price=1.27214, quantity=650}, PricePoint{price=1.27213, quantity=150}], askPrices=[PricePoint{price=1.2722, quantity=300}, PricePoint{price=1.27221, quantity=50}, PricePoint{price=1.27222, quantity=200}, PricePoint{price=1.27223, quantity=100}, PricePoint{price=1.27225, quantity=1150}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483972688', instruname=EUR/USD, obeventrow=12

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27218, timeStamp=1352483973273, valuationAskPrice=1.2722, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27218, quantity=150}, PricePoint{price=1.27217, quantity=150}, PricePoint{price=1.27215, quantity=110}, PricePoint{price=1.27214, quantity=650}, PricePoint{price=1.27213, quantity=150}], askPrices=[PricePoint{price=1.2722, quantity=300}, PricePoint{price=1.27221, quantity=50}, PricePoint{price=1.27222, quantity=200}, PricePoint{price=1.27223, quantity=100}, PricePoint{price=1.27225, quantity=1150}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483973289', instruname=EUR/USD, obeventrow=13

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27218, timeStamp=1352483973611, valuationAskPrice=1.2722, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27218, quantity=50}, PricePoint{price=1.27217, quantity=250}, PricePoint{price=1.27215, quantity=110}, PricePoint{price=1.27214, quantity=650}, PricePoint{price=1.27213, quantity=150}], askPrices=[PricePoint{price=1.2722, quantity=300}, PricePoint{price=1.27221, quantity=50}, PricePoint{price=1.27222, quantity=100}, PricePoint{price=1.27223, quantity=200}, PricePoint{price=1.27225, quantity=1150}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483973689', instruname=EUR/USD, obeventrow=14

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27219, timeStamp=1352483974182, valuationAskPrice=1.2722, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27219, quantity=50}, PricePoint{price=1.27218, quantity=150}, PricePoint{price=1.27216, quantity=300}, PricePoint{price=1.27215, quantity=100}, PricePoint{price=1.27214, quantity=300}], askPrices=[PricePoint{price=1.2722, quantity=300}, PricePoint{price=1.27221, quantity=50}, PricePoint{price=1.27222, quantity=100}, PricePoint{price=1.27223, quantity=100}, PricePoint{price=1.27224, quantity=50}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483974189', instruname=EUR/USD, obeventrow=15

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27215, timeStamp=1352483974270, valuationAskPrice=1.27217, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27215, quantity=50}, PricePoint{price=1.27214, quantity=250}, PricePoint{price=1.27213, quantity=50}, PricePoint{price=1.27212, quantity=500}, PricePoint{price=1.27211, quantity=550}], askPrices=[PricePoint{price=1.27217, quantity=400}, PricePoint{price=1.27219, quantity=100}, PricePoint{price=1.2722, quantity=50}, PricePoint{price=1.27221, quantity=1100}, PricePoint{price=1.27222, quantity=250}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483974290', instruname=EUR/USD, obeventrow=16

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27214, timeStamp=1352483974308, valuationAskPrice=1.27217, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27214, quantity=100}, PricePoint{price=1.27213, quantity=50}, PricePoint{price=1.27212, quantity=200}, PricePoint{price=1.27211, quantity=600}, PricePoint{price=1.2721, quantity=450}], askPrices=[PricePoint{price=1.27217, quantity=400}, PricePoint{price=1.27218, quantity=50}, PricePoint{price=1.27219, quantity=250}, PricePoint{price=1.2722, quantity=50}, PricePoint{price=1.27221, quantity=1050}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483974389', instruname=EUR/USD, obeventrow=17

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27211, timeStamp=1352483974466, valuationAskPrice=1.27215, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27211, quantity=100}, PricePoint{price=1.2721, quantity=150}, PricePoint{price=1.27209, quantity=460}, PricePoint{price=1.27208, quantity=50}, PricePoint{price=1.27207, quantity=950}], askPrices=[PricePoint{price=1.27215, quantity=300}, PricePoint{price=1.27216, quantity=150}, PricePoint{price=1.27217, quantity=260}, PricePoint{price=1.27218, quantity=150}, PricePoint{price=1.27219, quantity=50}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483974488', instruname=EUR/USD, obeventrow=18

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.2721, timeStamp=1352483974548, valuationAskPrice=1.27215, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.2721, quantity=150}, PricePoint{price=1.27209, quantity=560}, PricePoint{price=1.27208, quantity=50}, PricePoint{price=1.27207, quantity=950}, PricePoint{price=1.27206, quantity=500}], askPrices=[PricePoint{price=1.27215, quantity=400}, PricePoint{price=1.27216, quantity=50}, PricePoint{price=1.27217, quantity=260}, PricePoint{price=1.27218, quantity=150}, PricePoint{price=1.27219, quantity=50}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483974589', instruname=EUR/USD, obeventrow=19

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.2721, timeStamp=1352483974648, valuationAskPrice=1.27213, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.2721, quantity=250}, PricePoint{price=1.27209, quantity=150}, PricePoint{price=1.27208, quantity=50}, PricePoint{price=1.27207, quantity=1300}, PricePoint{price=1.27206, quantity=550}], askPrices=[PricePoint{price=1.27213, quantity=300}, PricePoint{price=1.27214, quantity=100}, PricePoint{price=1.27215, quantity=150}, PricePoint{price=1.27216, quantity=100}, PricePoint{price=1.27217, quantity=350}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483974690', instruname=EUR/USD, obeventrow=20

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27212, timeStamp=1352483974741, valuationAskPrice=1.27214, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27212, quantity=50}, PricePoint{price=1.27211, quantity=150}, PricePoint{price=1.2721, quantity=200}, PricePoint{price=1.27209, quantity=310}, PricePoint{price=1.27208, quantity=350}], askPrices=[PricePoint{price=1.27214, quantity=200}, PricePoint{price=1.27215, quantity=300}, PricePoint{price=1.27216, quantity=50}, PricePoint{price=1.27217, quantity=110}, PricePoint{price=1.27218, quantity=950}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483974789', instruname=EUR/USD, obeventrow=21

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27212, timeStamp=1352483974980, valuationAskPrice=1.27214, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27212, quantity=100}, PricePoint{price=1.27211, quantity=150}, PricePoint{price=1.2721, quantity=210}, PricePoint{price=1.27209, quantity=300}, PricePoint{price=1.27208, quantity=350}], askPrices=[PricePoint{price=1.27214, quantity=200}, PricePoint{price=1.27215, quantity=300}, PricePoint{price=1.27216, quantity=50}, PricePoint{price=1.27217, quantity=100}, PricePoint{price=1.27218, quantity=950}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483974987', instruname=EUR/USD, obeventrow=22

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27215, timeStamp=1352483975045, valuationAskPrice=1.27215, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27215, quantity=50}, PricePoint{price=1.27213, quantity=50}, PricePoint{price=1.27212, quantity=150}, PricePoint{price=1.27211, quantity=450}, PricePoint{price=1.2721, quantity=400}], askPrices=[PricePoint{price=1.27215, quantity=100}, PricePoint{price=1.27216, quantity=100}, PricePoint{price=1.27217, quantity=300}, PricePoint{price=1.27219, quantity=50}, PricePoint{price=1.2722, quantity=1100}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483975088', instruname=EUR/USD, obeventrow=23

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27215, timeStamp=1352483975152, valuationAskPrice=1.27215, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27215, quantity=50}, PricePoint{price=1.27213, quantity=250}, PricePoint{price=1.27212, quantity=150}, PricePoint{price=1.2721, quantity=1210}, PricePoint{price=1.27209, quantity=300}], askPrices=[PricePoint{price=1.27215, quantity=300}, PricePoint{price=1.27216, quantity=50}, PricePoint{price=1.27217, quantity=200}, PricePoint{price=1.27218, quantity=100}, PricePoint{price=1.2722, quantity=200}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483975188', instruname=EUR/USD, obeventrow=24

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27215, timeStamp=1352483975260, valuationAskPrice=1.27215, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27215, quantity=150}, PricePoint{price=1.27214, quantity=150}, PricePoint{price=1.27213, quantity=100}, PricePoint{price=1.27212, quantity=300}, PricePoint{price=1.27211, quantity=50}], askPrices=[PricePoint{price=1.27215, quantity=300}, PricePoint{price=1.27216, quantity=50}, PricePoint{price=1.27217, quantity=100}, PricePoint{price=1.27219, quantity=100}, PricePoint{price=1.2722, quantity=300}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483975293', instruname=EUR/USD, obeventrow=25

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27217, timeStamp=1352483975362, valuationAskPrice=1.27217, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27217, quantity=50}, PricePoint{price=1.27216, quantity=150}, PricePoint{price=1.27214, quantity=450}, PricePoint{price=1.27213, quantity=200}, PricePoint{price=1.27212, quantity=200}], askPrices=[PricePoint{price=1.27217, quantity=300}, PricePoint{price=1.27219, quantity=100}, PricePoint{price=1.2722, quantity=150}, PricePoint{price=1.27221, quantity=100}, PricePoint{price=1.27222, quantity=50}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483975387', instruname=EUR/USD, obeventrow=26

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27216, timeStamp=1352483975406, valuationAskPrice=1.27217, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27216, quantity=50}, PricePoint{price=1.27215, quantity=150}, PricePoint{price=1.27214, quantity=150}, PricePoint{price=1.27213, quantity=200}, PricePoint{price=1.27212, quantity=500}], askPrices=[PricePoint{price=1.27217, quantity=300}, PricePoint{price=1.27219, quantity=100}, PricePoint{price=1.2722, quantity=150}, PricePoint{price=1.27221, quantity=100}, PricePoint{price=1.27222, quantity=50}], lastTradedPrice=1.27217, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483975488', instruname=EUR/USD, obeventrow=27

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27216, timeStamp=1352483975509, valuationAskPrice=1.27217, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27216, quantity=50}, PricePoint{price=1.27215, quantity=150}, PricePoint{price=1.27214, quantity=100}, PricePoint{price=1.27213, quantity=150}, PricePoint{price=1.27212, quantity=400}], askPrices=[PricePoint{price=1.27217, quantity=300}, PricePoint{price=1.27219, quantity=100}, PricePoint{price=1.2722, quantity=150}, PricePoint{price=1.27221, quantity=150}, PricePoint{price=1.27222, quantity=100}], lastTradedPrice=1.27216, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483975588', instruname=EUR/USD, obeventrow=28

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27216, timeStamp=1352483975779, valuationAskPrice=1.27217, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27216, quantity=50}, PricePoint{price=1.27215, quantity=250}, PricePoint{price=1.27213, quantity=150}, PricePoint{price=1.27212, quantity=400}, PricePoint{price=1.27211, quantity=550}], askPrices=[PricePoint{price=1.27217, quantity=300}, PricePoint{price=1.27219, quantity=100}, PricePoint{price=1.2722, quantity=150}, PricePoint{price=1.27221, quantity=150}, PricePoint{price=1.27222, quantity=100}], lastTradedPrice=1.27216, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483975788', instruname=EUR/USD, obeventrow=29

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27215, timeStamp=1352483975806, valuationAskPrice=1.27217, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27215, quantity=150}, PricePoint{price=1.27214, quantity=150}, PricePoint{price=1.27213, quantity=150}, PricePoint{price=1.27212, quantity=400}, PricePoint{price=1.27211, quantity=550}], askPrices=[PricePoint{price=1.27217, quantity=300}, PricePoint{price=1.27219, quantity=100}, PricePoint{price=1.2722, quantity=150}, PricePoint{price=1.27221, quantity=200}, PricePoint{price=1.27222, quantity=250}], lastTradedPrice=1.27216, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483975888', instruname=EUR/USD, obeventrow=30

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27214, timeStamp=1352483975955, valuationAskPrice=1.27215, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27214, quantity=50}, PricePoint{price=1.27213, quantity=350}, PricePoint{price=1.2721, quantity=1250}, PricePoint{price=1.27209, quantity=410}, PricePoint{price=1.27208, quantity=250}], askPrices=[PricePoint{price=1.27215, quantity=300}, PricePoint{price=1.27216, quantity=50}, PricePoint{price=1.27217, quantity=200}, PricePoint{price=1.2722, quantity=310}, PricePoint{price=1.27221, quantity=50}], lastTradedPrice=1.27216, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483975988', instruname=EUR/USD, obeventrow=31

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27215, timeStamp=1352483976047, valuationAskPrice=1.27215, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27215, quantity=50}, PricePoint{price=1.27214, quantity=150}, PricePoint{price=1.27213, quantity=200}, PricePoint{price=1.27212, quantity=300}, PricePoint{price=1.2721, quantity=950}], askPrices=[PricePoint{price=1.27215, quantity=300}, PricePoint{price=1.27216, quantity=50}, PricePoint{price=1.27217, quantity=200}, PricePoint{price=1.27218, quantity=100}, PricePoint{price=1.2722, quantity=210}], lastTradedPrice=1.27216, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483976089', instruname=EUR/USD, obeventrow=32

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27214, timeStamp=1352483976183, valuationAskPrice=1.27215, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27214, quantity=50}, PricePoint{price=1.27213, quantity=250}, PricePoint{price=1.27212, quantity=100}, PricePoint{price=1.2721, quantity=1200}, PricePoint{price=1.27209, quantity=360}], askPrices=[PricePoint{price=1.27215, quantity=300}, PricePoint{price=1.27216, quantity=50}, PricePoint{price=1.27217, quantity=210}, PricePoint{price=1.27218, quantity=100}, PricePoint{price=1.2722, quantity=200}], lastTradedPrice=1.27216, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483976190', instruname=EUR/USD, obeventrow=33

OrderBookEventImpl{instrumentId=4001, valuationBidPrice=1.27212, timeStamp=1352483976240, valuationAskPrice=1.27215, lastMarketClosePrice=1.27466, bidPrices=[PricePoint{price=1.27212, quantity=100}, PricePoint{price=1.2721, quantity=100}, PricePoint{price=1.27209, quantity=310}, PricePoint{price=1.27208, quantity=100}, PricePoint{price=1.27207, quantity=1100}], askPrices=[PricePoint{price=1.27215, quantity=300}, PricePoint{price=1.27216, quantity=200}, PricePoint{price=1.27217, quantity=260}, PricePoint{price=1.27218, quantity=100}, PricePoint{price=1.27219, quantity=50}], lastTradedPrice=1.27216, dailyHighestTradedPrice=1.27906, dailyLowestTradedPrice=1.269, marketClosePriceTimeStamp='1352412000000'}, timereceived='1352483976289', instruname=EUR/USD, obeventrow=34

